eta,theta_i_deg,cos_i,J_perp,J_parallel,det
0.67,81.79104196316403,0.14278368074088782,0.67,0.12780909031406645,0.08563209051042454
0.67,82.0917441126765,0.13758726951189143,0.67,0.12322960557914588,0.08256383573802775
0.67,82.39244626218893,0.13238706858094315,0.67,0.118638886440997,0.079488053915468
0.67,82.69314841170137,0.12718322118230918,0.67,0.1140373197533861,0.07640500423476869
0.67,82.9938505612138,0.12197587065069425,0.67,0.10942529686309078,0.07331494889827084
0.67,83.29455271072626,0.11676516041729305,0.67,0.10480321346982378,0.07021815302478195
0.67,83.5952548602387,0.11155123400584058,0.67,0.10017146948193506,0.06711488455289649
0.67,83.89595700975114,0.10633423502865746,0.67,0.09553046886800014,0.06400541414156011
0.67,84.19665915926359,0.10111430718269512,0.67,0.0908806195044176,0.060890015067959796
0.67,84.49736130877604,0.0958915942455783,0.67,0.08622233301913913,0.05776896312282323
0.67,84.79806345828847,0.09066624007164363,0.67,0.08155602463166316,0.05464253650321433
0.67,85.09876560780091,0.08543838858797813,0.67,0.07688211298943422,0.05151101570292094
0.67,85.39946775731336,0.08020818379045448,0.67,0.07220102000079069,0.04837468340052977
0.67,85.7001699068258,0.07497576973976568,0.67,0.06751317066461422,0.04523382434529154
0.67,86.00087205633824,0.06974129055745566,0.67,0.0628189928968353,0.04208872524087966
0.67,86.3015742058507,0.06450489042195037,0.67,0.05811891735396172,0.03893967462715436
0.67,86.60227635536313,0.059266713564587105,0.67,0.053413377253796385,0.03578696276004358
0.67,86.90297850487558,0.05402690426564048,0.67,0.04870280819351651,0.032630881489656066
0.67,87.20368065438801,0.048785606850349314,0.67,0.0439876479652961,0.02947172413674839
0.67,87.50438280390047,0.04354296568494084,0.67,0.0392683363696518,0.026309785367666712
0.67,87.8050849534129,0.03829912517265522,0.67,0.03454531502670123,0.02314536106788983
0.67,88.10578710292535,0.0330542297497667,0.67,0.029819027185522,0.019978748214299742
0.67,88.4064892524378,0.027808423881606002,0.67,0.02508991753180969,0.016810244746312496
0.67,88.70719140195024,0.022561852058581803,0.67,0.020358431994030667,0.013640149436000549
0.67,89.00789355146267,0.017314658792199563,0.67,0.01562501754826863,0.010468761757339982
0.67,89.30859570097512,0.012066988611081986,0.67,0.010890122021971671,0.00729638175472102
0.67,89.60929785048756,0.0068189860569876914,0.67,0.006154193896801891,0.004123309910857267
0.67,89.91000000000001,0.0015707956808308423,0.67,0.0014176821107966418,0.00094984701423375
1.0,5.729577951308232e-05,0.9999999999995,1.0,1.0,1.0
1.0,0.30075944529195625,0.9999862227578203,1.0,1.0,1.0
1.0,0.6014615948043993,0.9999449019086987,1.0,1.0,1.0
1.0,0.9021637443168427,0.9998760385902757,1.0,1.0,1.0
1.0,1.2028658938292858,0.9997796346993221,1.0,1.0,1.0
1.0,1.5035680433417289,0.999655692891185,1.0,1.0,1.0
1.0,1.804270192854172,0.9995042165797162,1.0,1.0,1.0
1.0,2.104972342366615,0.9993252099371772,1.0,1.0,1.0
1.0,2.4056744918790582,0.9991186778941246,1.0,1.0,1.0
1.0,2.7063766413915014,0.9988846261392743,1.0,1.0,1.0
1.0,3.0070787909039445,0.9986230611193446,1.0,1.0,1.0
1.0,3.3077809404163876,0.9983339900388793,1.0,1.0,1.0
1.0,3.608483089928831,0.9980174208600483,1.0,1.0,1.0
1.0,3.909185239441274,0.9976733623024289,1.0,1.0,1.0
1.0,4.209887388953717,0.9973018238427656,1.0,1.0,1.0
1.0,4.51058953846616,0.9969028157147086,1.0,1.0,1.0
1.0,4.811291687978604,0.996476348908533,1.0,1.0,1.0
1.0,5.111993837491047,0.9960224351708346,1.0,1.0,1.0
1.0,5.41269598700349,0.9955410870042076,1.0,1.0,1.0
1.0,5.713398136515933,0.9950323176668996,1.0,1.0,1.0
1.0,6.014100286028376,0.9944961411724464,1.0,1.0,1.0
1.0,6.31480243554082,0.9939325722892867,1.0,1.0,1.0
1.0,6.615504585053262,0.9933416265403541,1.0,1.0,1.0
1.0,6.916206734565706,0.9927233202026507,1.0,1.0,1.0
1.0,7.216908884078149,0.9920776703067983,1.0,1.0,1.0
1.0,7.517611033590592,0.991404694636569,1.0,1.0,1.0
1.0,7.818313183103035,0.9907044117283961,1.0,1.0,1.0
1.0,8.11901533261548,0.9899768408708626,1.0,1.0,1.0
1.0,8.419717482127922,0.9892220021041708,1.0,1.0,1.0
1.0,8.720419631640365,0.9884399162195897,1.0,1.0,1.0
1.0,9.021121781152807,0.987630604758883,1.0,1.0,1.0
1.0,9.321823930665252,0.9867940900137147,1.0,1.0,1.0
1.0,9.622526080177694,0.985930395025036,1.0,1.0,1.0
1.0,9.923228229690137,0.9850395435824506,1.0,1.0,1.0
1.0,10.223930379202582,0.9841215602235588,1.0,1.0,1.0
1.0,10.524632528715024,0.9831764702332823,1.0,1.0,1.0
1.0,10.825334678227467,0.9822042996431672,1.0,1.0,1.0
1.0,11.12603682773991,0.9812050752306679,1.0,1.0,1.0
1.0,11.426738977252354,0.9801788245184084,1.0,1.0,1.0
1.0,11.727441126764797,0.9791255757734248,1.0,1.0,1.0
1.0,12.02814327627724,0.9780453580063869,1.0,1.0,1.0
1.0,12.328845425789682,0.9769382009707986,1.0,1.0,1.0
1.0,12.629547575302125,0.975804135162179,1.0,1.0,1.0
1.0,12.930249724814567,0.9746431918172217,1.0,1.0,1.0
1.0,13.23095187432701,0.9734554029129352,1.0,1.0,1.0
1.0,13.531654023839454,0.9722408011657613,1.0,1.0,1.0
1.0,13.832356173351897,0.9709994200306749,1.0,1.0,1.0
1.0,14.13305832286434,0.9697312937002616,1.0,1.0,1.0
1.0,14.433760472376783,0.9684364571037765,1.0,1.0,1.0
1.0,14.734462621889225,0.9671149459061819,1.0,1.0,1.0
1.0,15.035164771401668,0.9657667965071649,1.0,1.0,1.0
1.0,15.33586692091411,0.964392046040135,1.0,1.0,1.0
1.0,15.636569070426553,0.9629907323712009,1.0,1.0,1.0
1.0,15.937271219938998,0.9615628940981282,1.0,1.0,1.0
1.0,16.237973369451442,0.9601085705492755,1.0,1.0,1.0
1.0,16.538675518963885,0.9586278017825116,1.0,1.0,1.0
1.0,16.839377668476327,0.9571206285841121,1.0,1.0,1.0
1.0,17.14007981798877,0.9555870924676358,1.0,1.0,1.0
1.0,17.440781967501213,0.9540272356727815,1.0,1.0,1.0
1.0,17.741484117013655,0.9524411011642243,1.0,1.0,1.0
1.0,18.042186266526098,0.9508287326304324,1.0,1.0,1.0
1.0,18.342888416038544,0.9491901744824637,1.0,1.0,1.0
1.0,18.643590565550987,0.9475254718527423,1.0,1.0,1.0
1.0,18.94429271506343,0.9458346705938155,1.0,1.0,1.0
1.0,19.244994864575872,0.9441178172770913,1.0,1.0,1.0
1.0,19.545697014088315,0.942374959191555,1.0,1.0,1.0
1.0,19.846399163600758,0.9406061443424668,1.0,1.0,1.0
1.0,20.1471013131132,0.9388114214500399,1.0,1.0,1.0
1.0,20.447803462625647,0.9369908399480981,1.0,1.0,1.0
1.0,20.74850561213809,0.9351444499827143,1.0,1.0,1.0
1.0,21.049207761650532,0.9332723024108299,1.0,1.0,1.0
1.0,21.349909911162975,0.9313744487988529,1.0,1.0,1.0
1.0,21.650612060675417,0.9294509414212385,1.0,1.0,1.0
1.0,21.95131421018786,0.9275018332590487,1.0,1.0,1.0
1.0,22.252016359700303,0.9255271779984932,1.0,1.0,1.0
1.0,22.55271850921275,0.9235270300294506,1.0,1.0,1.0
1.0,22.85342065872519,0.9215014444439706,1.0,1.0,1.0
1.0,23.154122808237634,0.919450477034756,1.0,1.0,1.0
1.0,23.454824957750077,0.9173741842936263,1.0,1.0,1.0
1.0,23.75552710726252,0.9152726234099614,1.0,1.0,1.0
1.0,24.056229256774962,0.9131458522691271,1.0,1.0,1.0
1.0,24.356931406287405,0.9109939294508799,1.0,1.0,1.0
1.0,24.65763355579985,0.9088169142277535,1.0,1.0,1.0
1.0,24.958335705312294,0.9066148665634268,1.0,1.0,1.0
1.0,25.259037854824737,0.904387847111072,1.0,1.0,1.0
1.0,25.55974000433718,0.9021359172116837,1.0,1.0,1.0
1.0,25.860442153849622,0.8998591388923897,1.0,1.0,1.0
1.0,26.161144303362065,0.8975575748647421,1.0,1.0,1.0
1.0,26.461846452874507,0.8952312885229904,1.0,1.0,1.0
1.0,26.762548602386953,0.8928803439423353,1.0,1.0,1.0
1.0,27.063250751899396,0.8905048058771634,1.0,1.0,1.0
1.0,27.36395290141184,0.8881047397592642,1.0,1.0,1.0
1.0,27.66465505092428,0.8856802116960275,1.0,1.0,1.0
1.0,27.965357200436724,0.8832312884686225,1.0,1.0,1.0
1.0,28.266059349949167,0.8807580375301586,1.0,1.0,1.0
1.0,28.56676149946161,0.8782605270038273,1.0,1.0,1.0
1.0,28.86746364897406,0.8757388256810258,1.0,1.0,1.0
1.0,29.1681657984865,0.8731930030194625,1.0,1.0,1.0
1.0,29.468867947998945,0.8706231291412433,1.0,1.0,1.0
1.0,29.769570097511384,0.868029274830941,1.0,1.0,1.0
1.0,30.07027224702383,0.8654115115336444,1.0,1.0,1.0
1.0,30.370974396536276,0.8627699113529917,1.0,1.0,1.0
1.0,30.671676546048715,0.8601045470491839,1.0,1.0,1.0
1.0,30.97237869556116,0.8574154920369803,1.0,1.0,1.0
1.0,31.2730808450736,0.8547028203836772,1.0,1.0,1.0
1.0,31.573782994586047,0.8519666068070669,1.0,1.0,1.0
1.0,31.874485144098486,0.8492069266733805,1.0,1.0,1.0
1.0,32.17518729361093,0.8464238559952115,1.0,1.0,1.0
1.0,32.47588944312338,0.8436174714294223,1.0,1.0,1.0
1.0,32.77659159263582,0.8407878502750327,1.0,1.0,1.0
1.0,33.077293742148264,0.8379350704710906,1.0,1.0,1.0
1.0,33.3779958916607,0.8350592105945259,1.0,1.0,1.0
1.0,33.67869804117315,0.8321603498579851,1.0,1.0,1.0
1.0,33.97940019068559,0.8292385681076506,1.0,1.0,1.0
1.0,34.280102340198034,0.8262939458210408,1.0,1.0,1.0
1.0,34.58080448971048,0.8233265641047932,1.0,1.0,1.0
1.0,34.88150663922292,0.8203365046924312,1.0,1.0,1.0
1.0,35.182208788735366,0.8173238499421122,1.0,1.0,1.0
1.0,35.482910938247805,0.814288682834359,1.0,1.0,1.0
1.0,35.78361308776025,0.8112310869697749,1.0,1.0,1.0
1.0,36.08431523727269,0.8081511465667404,1.0,1.0,1.0
1.0,36.38501738678514,0.8050489464590935,1.0,1.0,1.0
1.0,36.68571953629758,0.8019245720937936,1.0,1.0,1.0
1.0,36.98642168581002,0.7987781095285673,1.0,1.0,1.0
1.0,37.28712383532247,0.7956096454295384,1.0,1.0,1.0
1.0,37.58782598483491,0.7924192670688406,1.0,1.0,1.0
1.0,37.888528134347354,0.7892070623222136,1.0,1.0,1.0
1.0,38.18923028385979,0.785973119666583,1.0,1.0,1.0
1.0,38.48993243337224,0.7827175281776231,1.0,1.0,1.0
1.0,38.790634582884685,0.7794403775273032,1.0,1.0,1.0
1.0,39.091336732397124,0.7761417579814182,1.0,1.0,1.0
1.0,39.39203888190957,0.7728217603971013,1.0,1.0,1.0
1.0,39.69274103142201,0.7694804762203228,1.0,1.0,1.0
1.0,39.993443180934456,0.7661179974833704,1.0,1.0,1.0
1.0,40.294145330446895,0.7627344168023144,1.0,1.0,1.0
1.0,40.59484747995934,0.7593298273744568,1.0,1.0,1.0
1.0,40.89554962947179,0.7559043229757643,1.0,1.0,1.0
1.0,41.19625177898423,0.7524579979582853,1.0,1.0,1.0
1.0,41.49695392849667,0.7489909472475509,1.0,1.0,1.0
1.0,41.79765607800911,0.7455032663399607,1.0,1.0,1.0
1.0,42.09835822752156,0.7419950513001518,1.0,1.0,1.0
1.0,42.399060377034,0.7384663987583536,1.0,1.0,1.0
1.0,42.699762526546444,0.7349174059077254,1.0,1.0,1.0
1.0,43.00046467605889,0.7313481705016799,1.0,1.0,1.0
1.0,43.30116682557133,0.7277587908511906,1.0,1.0,1.0
1.0,43.601868975083775,0.7241493658220834,1.0,1.0,1.0
1.0,43.902571124596214,0.7205199948323143,1.0,1.0,1.0
1.0,44.20327327410866,0.7168707778492303,1.0,1.0,1.0
1.0,44.5039754236211,0.7132018153868163,1.0,1.0,1.0
1.0,44.804677573133546,0.7095132085029262,1.0,1.0,1.0
1.0,45.10537972264598,0.7058050587965001,1.0,1.0,1.0
1.0,45.406081872158424,0.7020774684047647,1.0,1.0,1.0
1.0,45.70678402167086,0.6983305400004213,1.0,1.0,1.0
1.0,46.00748617118331,0.6945643767888164,1.0,1.0,1.0
1.0,46.30818832069575,0.6907790825051008,1.0,1.0,1.0
1.0,46.608890470208195,0.6869747614113704,1.0,1.0,1.0
1.0,46.909592619720634,0.6831515182937958,1.0,1.0,1.0
1.0,47.21029476923308,0.6793094584597353,1.0,1.0,1.0
1.0,47.510996918745526,0.6754486877348349,1.0,1.0,1.0
1.0,47.811699068257965,0.6715693124601129,1.0,1.0,1.0
1.0,48.11240121777041,0.667671439489031,1.0,1.0,1.0
1.0,48.41310336728285,0.6637551761845515,1.0,1.0,1.0
1.0,48.7138055167953,0.6598206304161794,1.0,1.0,1.0
1.0,49.014507666307736,0.6558679105569923,1.0,1.0,1.0
1.0,49.31520981582018,0.6518971254806539,1.0,1.0000000000000002,1.0000000000000002
1.0,49.61591196533263,0.6479083845584167,1.0,1.0,1.0
1.0,49.91661411484507,0.6439017976561084,1.0,1.0,1.0
1.0,50.217316264357514,0.6398774751311062,1.0,1.0,1.0
1.0,50.51801841386995,0.6358355278292972,1.0,1.0,1.0
1.0,50.8187205633824,0.6317760670820248,1.0,1.0,1.0
1.0,51.11942271289484,0.627699204703023,1.0,1.0,1.0
1.0,51.420124862407285,0.6236050529853358,1.0,1.0,1.0
1.0,51.72082701191973,0.6194937246982243,1.0,1.0,1.0
1.0,52.02152916143217,0.6153653330840614,1.0,1.0,1.0
1.0,52.322231310944616,0.6112199918552116,1.0,1.0,1.0
1.0,52.622933460457055,0.6070578151908995,1.0,1.0,1.0
1.0,52.9236356099695,0.6028789177340648,1.0,1.0,1.0
1.0,53.22433775948194,0.5986834145882043,1.0,1.0000000000000002,1.0000000000000002
1.0,53.52503990899439,0.5944714213142017,1.0,1.0,1.0
1.0,53.82574205850683,0.5902430539271447,1.0,1.0,1.0
1.0,54.12644420801927,0.5859984288931296,1.0,1.0,1.0
1.0,54.42714635753172,0.5817376631260524,1.0,1.0,1.0
1.0,54.72784850704416,0.5774608739843899,1.0,1.0,1.0
1.0,55.028550656556604,0.5731681792679663,1.0,1.0,1.0
1.0,55.32925280606904,0.5688596972147087,1.0,1.0,1.0
1.0,55.62995495558149,0.5645355464973904,1.0,1.0000000000000002,1.0000000000000002
1.0,55.930657105093935,0.5601958462203621,1.0,1.0,1.0
1.0,56.231359254606375,0.5558407159162717,1.0,1.0,1.0
1.0,56.53206140411882,0.5514702755427712,1.0,1.0,1.0
1.0,56.83276355363126,0.5470846454792132,1.0,1.0,1.0
1.0,57.133465703143706,0.5426839465233346,1.0,1.0,1.0
1.0,57.434167852656145,0.5382682998879301,1.0,0.9999999999999998,0.9999999999999998
1.0,57.7348700021686,0.5338378271975127,1.0,1.0,1.0
1.0,58.03557215168104,0.5293926504849645,1.0,1.0000000000000002,1.0000000000000002
1.0,58.33627430119348,0.5249328921881747,1.0,1.0,1.0
1.0,58.636976450705916,0.5204586751466673,1.0,1.0,1.0
1.0,58.937678600218355,0.5159701225982182,1.0,0.9999999999999998,0.9999999999999998
1.0,59.23838074973081,0.5114673581754596,1.0,1.0,1.0
1.0,59.53908289924325,0.5069505059024765,1.0,1.0,1.0
1.0,59.8397850487557,0.5024196901913884,1.0,1.0,1.0
1.0,60.14048719826814,0.4978750358389244,1.0,1.0000000000000002,1.0000000000000002
1.0,60.44118934778058,0.4933166680229843,1.0,0.9999999999999999,0.9999999999999999
1.0,60.74189149729302,0.48874471229919164,1.0,0.9999999999999999,0.9999999999999999
1.0,61.04259364680546,0.48415929459743506,1.0,1.0,1.0
1.0,61.34329579631791,0.4795605412183996,1.0,1.0000000000000002,1.0000000000000002
1.0,61.64399794583035,0.47494857883008856,1.0,0.9999999999999999,0.9999999999999999
1.0,61.944700095342796,0.47032353446433334,1.0,1.0,1.0
1.0,62.24540224485524,0.4656855355132957,1.0,1.0,1.0
1.0,62.54610439436768,0.46103470972595806,1.0,1.0,1.0
1.0,62.84680654388012,0.456371185204605,1.0,1.0,1.0
1.0,63.14750869339256,0.45169509040129496,1.0,0.9999999999999999,0.9999999999999999
1.0,63.44821084290501,0.44700655411432183,1.0,0.9999999999999999,0.9999999999999999
1.0,63.74891299241745,0.44230570548466824,1.0,0.9999999999999999,0.9999999999999999
1.0,64.0496151419299,0.43759267399244695,1.0,0.9999999999999999,0.9999999999999999
1.0,64.35031729144234,0.43286758945333603,1.0,1.0000000000000002,1.0000000000000002
1.0,64.65101944095478,0.4281305820150022,1.0,1.0,1.0
1.0,64.95172159046722,0.42338178215351635,1.0,1.0000000000000002,1.0000000000000002
1.0,65.25242373997966,0.4186213206697597,1.0,1.0,1.0
1.0,65.55312588949211,0.4138493286858209,1.0,1.0,1.0
1.0,65.85382803900455,0.40906593764138527,1.0,0.9999999999999999,0.9999999999999999
1.0,66.154530188517,0.40427127929011264,1.0,1.0,1.0
1.0,66.45523233802945,0.39946548569601037,1.0,1.0,1.0
1.0,66.75593448754188,0.39464868922979424,1.0,1.0000000000000002,1.0000000000000002
1.0,67.05663663705432,0.38982102256524304,1.0,1.0,1.0
1.0,67.35733878656676,0.3849826186755443,1.0,1.0,1.0
1.0,67.65804093607922,0.38013361082963126,1.0,1.0000000000000002,1.0000000000000002
1.0,67.95874308559165,0.375274132588513,1.0,1.0,1.0
1.0,68.25944523510411,0.3704043178015942,1.0,0.9999999999999997,0.9999999999999997
1.0,68.56014738461654,0.3655243006029902,1.0,1.0000000000000002,1.0000000000000002
1.0,68.86084953412899,0.3606342154078306,1.0,0.9999999999999999,0.9999999999999999
1.0,69.16155168364142,0.35573419690855806,1.0,0.9999999999999997,0.9999999999999997
1.0,69.46225383315387,0.3508243800712181,1.0,0.9999999999999999,0.9999999999999999
1.0,69.76295598266631,0.3459049001317412,1.0,1.0000000000000002,1.0000000000000002
1.0,70.06365813217876,0.34097589259221894,1.0,1.0,1.0
1.0,70.3643602816912,0.3360374932171701,1.0,0.9999999999999999,0.9999999999999999
1.0,70.66506243120365,0.3310898380298029,1.0,1.0,1.0
1.0,70.96576458071608,0.3261330633082669,1.0,1.0000000000000004,1.0000000000000004
1.0,71.26646673022853,0.3211673055819002,1.0,1.0000000000000002,1.0000000000000002
1.0,71.56716887974096,0.3161927016274687,1.0,1.0000000000000004,1.0000000000000004
1.0,71.86787102925342,0.3112093884653985,1.0,1.0,1.0
1.0,72.16857317876585,0.3062175033560025,1.0,1.0000000000000002,1.0000000000000002
1.0,72.46927532827831,0.30121718379569845,1.0,1.0000000000000004,1.0000000000000004
1.0,72.76997747779075,0.2962085675132234,1.0,1.0000000000000002,1.0000000000000002
1.0,73.07067962730319,0.2911917924658385,1.0,1.0,1.0
1.0,73.37138177681562,0.28616699683553004,1.0,0.9999999999999998,0.9999999999999998
1.0,73.67208392632807,0.28113431902520314,1.0,0.9999999999999998,0.9999999999999998
1.0,73.97278607584052,0.2760938976548694,1.0,1.0000000000000002,1.0000000000000002
1.0,74.27348822535296,0.2710458715578296,1.0,1.0000000000000004,1.0000000000000004
1.0,74.57419037486541,0.26599037977684803,1.0,1.0,1.0
1.0,74.87489252437786,0.26092756156032465,1.0,0.9999999999999998,0.9999999999999998
1.0,75.17559467389029,0.25585755635845797,1.0,0.9999999999999998,0.9999999999999998
1.0,75.47629682340273,0.250780503819405,1.0,1.0000000000000002,1.0000000000000002
1.0,75.77699897291518,0.24569654378543426,1.0,0.9999999999999996,0.9999999999999996
1.0,76.07770112242763,0.24060581628907485,1.0,1.0000000000000002,1.0000000000000002
1.0,76.37840327194006,0.23550846154925814,1.0,0.9999999999999999,0.9999999999999999
1.0,76.67910542145252,0.23040461996745623,1.0,1.0000000000000002,1.0000000000000002
1.0,76.97980757096495,0.22529443212381534,1.0,1.0000000000000004,1.0000000000000004
1.0,77.2805097204774,0.22017803877328235,1.0,1.0000000000000002,1.0000000000000002
1.0,77.58121186998983,0.21505558084172882,1.0,1.0000000000000002,1.0000000000000002
1.0,77.88191401950229,0.2099271994220688,1.0,1.0000000000000002,1.0000000000000002
1.0,78.18261616901472,0.2047930357703735,1.0,1.0000000000000002,1.0000000000000002
1.0,78.48331831852717,0.19965323130197915,1.0,1.0000000000000007,1.0000000000000007
1.0,78.78402046803961,0.1945079275875926,1.0,1.0000000000000007,1.0000000000000007
1.0,79.08472261755206,0.18935726634939254,1.0,1.0000000000000004,1.0000000000000004
1.0,79.38542476706449,0.18420138945712453,1.0,1.0000000000000002,1.0000000000000002
1.0,79.68612691657694,0.17904043892419422,1.0,1.0,1.0
1.0,79.98682906608938,0.17387455690375542,1.0,0.9999999999999997,0.9999999999999997
1.0,80.28753121560183,0.16870388568479536,1.0,1.0000000000000002,1.0000000000000002
1.0,80.58823336511426,0.16352856768821425,1.0,1.0000000000000007,1.0000000000000007
1.0,80.88893551462672,0.15834874546290312,1.0,1.000000000000001,1.000000000000001
1.0,81.18963766413916,0.153164561681818,1.0,0.9999999999999992,0.9999999999999992
1.0,81.4903398136516,0.14797615913804896,1.0,0.9999999999999989,0.9999999999999989
1.0,81.79104196316403,0.14278368074088782,1.0,1.000000000000001,1.000000000000001
1.0,82.0917441126765,0.13758726951189143,1.0,0.9999999999999994,0.9999999999999994
1.0,82.39244626218893,0.13238706858094315,1.0,1.0000000000000002,1.0000000000000002
1.0,82.69314841170137,0.12718322118230918,1.0,1.0000000000000009,1.0000000000000009
1.0,82.9938505612138,0.12197587065069425,1.0,1.0000000000000018,1.0000000000000018
1.0,83.29455271072626,0.11676516041729305,1.0,1.0000000000000007,1.0000000000000007
1.0,83.5952548602387,0.11155123400584058,1.0,1.0000000000000022,1.0000000000000022
1.0,83.89595700975114,0.10633423502865746,1.0,0.9999999999999986,0.9999999999999986
1.0,84.19665915926359,0.10111430718269512,1.0,0.9999999999999978,0.9999999999999978
1.0,84.49736130877604,0.0958915942455783,1.0,0.9999999999999982,0.9999999999999982
1.0,84.79806345828847,0.09066624007164363,1.0,1.000000000000003,1.000000000000003
1.0,85.09876560780091,0.08543838858797813,1.0,0.9999999999999989,0.9999999999999989
1.0,85.39946775731336,0.08020818379045448,1.0,0.9999999999999998,0.9999999999999998
1.0,85.7001699068258,0.07497576973976568,1.0,0.9999999999999969,0.9999999999999969
1.0,86.00087205633824,0.06974129055745566,1.0,0.999999999999999,0.999999999999999
1.0,86.3015742058507,0.06450489042195037,1.0,0.9999999999999942,0.9999999999999942
1.0,86.60227635536313,0.059266713564587105,1.0,1.0000000000000053,1.0000000000000053
1.0,86.90297850487558,0.05402690426564048,1.0,1.0000000000000089,1.0000000000000089
1.0,87.20368065438801,0.048785606850349314,1.0,1.0000000000000058,1.0000000000000058
1.0,87.50438280390047,0.04354296568494084,1.0,0.9999999999999855,0.9999999999999855
1.0,87.8050849534129,0.03829912517265522,1.0,1.0000000000000038,1.0000000000000038
1.0,88.10578710292535,0.0330542297497667,1.0,0.999999999999996,0.999999999999996
1.0,88.4064892524378,0.027808423881606002,1.0,0.999999999999986,0.999999999999986
1.0,88.70719140195024,0.022561852058581803,1.0,1.0000000000000338,1.0000000000000338
1.0,89.00789355146267,0.017314658792199563,1.0,1.000000000000069,1.000000000000069
1.0,89.30859570097512,0.012066988611081986,1.0,0.999999999999937,0.999999999999937
1.0,89.60929785048756,0.0068189860569876914,1.0,1.0000000000001683,1.0000000000001683
1.0,89.91000000000001,0.0015707956808308423,1.0,0.9999999999934909,0.9999999999934909
1.5,5.729577951308232e-05,0.9999999999995,1.5,1.5000000000009377,2.250000000001406
1.5,0.13975109940862113,0.999997025356049,1.5,1.5000055775134034,2.250008366270105
1.5,0.2794449030377292,0.999988106319607,1.5,1.5000223015459475,2.2500334523189216
1.5,0.4191387066668372,0.9999732429431926,1.5,1.5000501740124867,2.25007526101873
1.5,0.5588325102959453,0.9999524353151598,1.5,1.5000891981031477,2.2501337971547213
1.5,0.6985263139250533,0.9999256835591976,1.5,1.5001393782851937,2.250209067427791
1.5,0.8382201175541614,0.9998929878343296,1.5,1.5002007203043168,2.2503010804564756
1.5,0.9779139211832694,0.9998543483349125,1.5,1.5002732311863032,2.2504098467794544
1.5,1.1176077248123775,0.9998097652906353,1.5,1.500356919239071,2.250535378858607
1.5,1.2573015284414857,0.9997592389665179,1.5,1.5004517940550801,2.25067769108262
1.5,1.3969953320705937,0.9997027696629097,1.5,1.5005578665141146,2.250836799771172
1.5,1.5366891356997017,0.9996403577154873,1.5,1.5006751487864467,2.2510127231796697
1.5,1.6763829393288097,0.999572003495253,1.5,1.5008036543363712,2.2512054815045572
1.5,1.8160767429579179,0.9994977074085323,1.5,1.500943397926125,2.2514150968891875
1.5,1.9557705465870256,0.9994174698969717,1.5,1.5010943956201859,2.251641593430279
1.5,2.0954643502161336,0.9993312914375359,1.5,1.501256664789956,2.2518849971849337
1.5,2.235158153845242,0.9992391725425049,1.5,1.501430224118833,2.2521453361782497
1.5,2.37485195747435,0.9991411137594716,1.5,1.5016150936076689,2.2524226404115035
1.5,2.514545761103458,0.9990371156713374,1.5,1.5018112945806248,2.2527169418709367
1.5,2.654239564732566,0.9989271788963098,1.5,1.5020188496914175,2.2530282745371264
1.5,2.793933368361674,0.9988113040878979,1.5,1.5022377829299725,2.2533566743949587
1.5,2.9336271719907825,0.9986894919349094,1.5,1.5024681196294694,2.253702179444204
1.5,3.07332097561989,0.9985617431614456,1.5,1.5027098864738078,2.2540648297107113
1.5,3.213014779248998,0.9984280585268979,1.5,1.5029631115054742,2.2544446672582112
1.5,3.3527085828781065,0.9982884388259424,1.5,1.5032278241338297,2.2548417362007442
1.5,3.4924023865072145,0.9981428848885361,1.5,1.503504055143819,2.2552560827157286
1.5,3.6320961901363225,0.9979913975799113,1.5,1.5037918367051033,2.255687755057655
1.5,3.771789993765431,0.9978339778005708,1.5,1.5040912023816233,2.256136803572435
